filedate,prevfiledate,nextfiledate,simtfidf4,simtfidf3,simtfidf2,simtfidf1,simcount4,simcount3,simcount2,simcount1,countpos4,countpos3,countpos2,countpos1,countpos0,countneg4,countneg3,countneg2,countneg1,countneg0,countlit4,countlit3,countlit2,countlit1,countlit0,countall4,countall3,countall2,countall1,countall0,ticker,filedateobj,prevfiledateobj,nextfiledateobj,stockprice0,stockprice1,stockpricefuture,marketprice0,marketprice1,marketpricefuture,stockreturn0,stockreturnfuture,marketreturn0,marketreturnfuture,beatmarket0,beatmarketfuture
4/27/2017,2/10/2017,7/27/2017,0.977729318,0.967904029,0.966542681,0.959828144,0.98807511,0.972725289,0.97112932,0.96095946,988,1218,1256,2202,934,2448,2452,2541,3442,2050,2619,2396,2354,3997,2303,76492,80449,83142,149668,69234,CELG,4/27/2017,2/10/2017,7/27/2017,123.97,115.61,134.15,2388.77002,2316.100098,2475.419922,0.069817143,0.078918976,0.030893819,0.03563145,TRUE,TRUE
4/27/2017,2/3/2017,7/27/2017,0.386217599,0.366548383,0.364685472,0.940250781,0.56143607,0.541113511,0.540100341,0.946213166,315,294,302,1321,396,824,761,765,2915,1385,344,158,170,3390,1616,33364,31832,33251,156525,62958,CMCSA,4/27/2017,2/3/2017,7/27/2017,39.59,75.26,39.43,2388.77002,2297.419922,2475.419922,-0.642372224,-0.004049613,0.038991877,0.03563145,FALSE,FALSE
4/27/2017,2/22/2017,7/27/2017,0.805583034,0.824573964,0.802558904,0.80014786,0.834277391,0.857307157,0.830406944,0.834846663,359,431,374,1740,713,761,915,801,2466,1720,1055,1380,1103,2895,2838,45174,50775,48066,126022,71943,EFX,4/27/2017,2/22/2017,7/27/2017,136.19,129.06,142.68,2388.77002,2362.820068,2475.419922,0.053773557,0.046553391,0.010922748,0.03563145,TRUE,TRUE
4/27/2017,2/9/2017,7/27/2017,0.055049782,0.970320552,0.971835591,0.940718101,0.153785998,0.973292003,0.974902428,0.928711319,0,398,412,1797,320,7,894,870,3515,611,13,1158,1202,4443,1039,685,47596,49062,167097,41321,EQT,4/27/2017,2/9/2017,7/27/2017,59.37,63.75,67.02,2388.77002,2307.870117,2475.419922,-0.071180136,0.121202034,0.034453526,0.03563145,FALSE,TRUE
4/27/2017,3/29/2017,7/26/2017,0.939261864,0.937900857,0.891143073,0.111002177,0.951148363,0.953157418,0.92789471,0.252515402,732,748,2341,36,1334,1449,1474,3607,99,1888,1345,1414,3294,133,2955,58907,62034,157379,6846,86788,F,4/27/2017,3/29/2017,7/26/2017,11.47,11.68,11.06,2388.77002,2361.129883,2477.830078,-0.018143046,-0.036399935,0.011638329,0.036604611,FALSE,FALSE
4/27/2017,2/21/2017,7/27/2017,0.985805503,0.977888361,0.981424758,0.971949586,0.993361621,0.98447222,0.986395338,0.973332059,1105,1331,1351,2764,1243,2323,3276,3318,6334,2664,3840,4583,4320,7546,4123,103878,120969,119730,234193,112849,FE,4/27/2017,2/21/2017,7/27/2017,30.52,31.33,31.25,2388.77002,2365.379883,2475.419922,-0.026193899,0.02363717,0.009839961,0.03563145,FALSE,FALSE
4/27/2017,2/23/2017,8/2/2017,0.95738249,0.975733895,0.977886917,0.878514998,0.968190017,0.986815356,0.988578419,0.894554191,255,169,204,806,233,654,450,456,2510,459,940,596,614,3263,629,29064,24740,25888,93252,27471,FISV,4/27/2017,2/23/2017,8/2/2017,119.89,114.9,123.97,2388.77002,2363.810059,2477.570068,0.042512471,0.033464945,0.010503848,0.036499671,TRUE,FALSE
4/27/2017,2/28/2017,7/27/2017,0.909172454,0.966640838,0.904589431,0.895776337,0.917779301,0.979874533,0.916388389,0.912630087,232,343,259,1038,444,435,788,493,1783,794,856,1491,819,2254,1515,26219,37944,29193,83474,38923,GWW,4/27/2017,2/28/2017,7/27/2017,193.17,247.96,167.47,2388.77002,2363.639893,2475.419922,-0.249696813,-0.142766399,0.010575839,0.03563145,FALSE,FALSE
4/27/2017,2/24/2017,7/27/2017,0.976257564,0.965784761,0.972646503,0.922000932,0.985270059,0.97359305,0.978596522,0.943387249,1831,2126,2007,4381,1765,4870,5423,5358,14843,5200,3048,3159,3240,12756,3547,144801,151949,155116,339832,145539,HIG,4/27/2017,2/24/2017,7/27/2017,48.24,48.62,52.92,2388.77002,2367.340088,2475.419922,-0.007846416,0.092592787,0.009011598,0.03563145,FALSE,TRUE
4/27/2017,2/17/2017,7/27/2017,0.963776531,0.962234775,0.981383551,0.964817316,0.968216901,0.965804283,0.983659326,0.961352459,566,691,738,1777,445,1752,1994,2122,3281,1642,1715,1788,2591,3633,1816,72614,77740,82789,140380,55741,INTC,4/27/2017,2/17/2017,7/27/2017,37.43,36.48,34.97,2388.77002,2351.159912,2475.419922,0.025708357,-0.067981971,0.015869812,0.03563145,TRUE,FALSE
4/27/2017,2/23/2017,7/28/2017,0.974887397,0.970545522,0.969204928,0.892179641,0.983133131,0.976756767,0.975568881,0.92947048,680,777,857,1572,649,2248,3472,3467,5323,2660,2037,2275,2100,4053,2164,84752,100404,103251,193747,88693,IRM,4/27/2017,2/23/2017,7/28/2017,34.86,36.94,35.19,2388.77002,2363.810059,2472.100098,-0.057954935,0.009421911,0.010503848,0.034289434,FALSE,FALSE
4/27/2017,2/23/2017,7/27/2017,0.981398027,0.94342654,0.936576647,0.920314707,0.987515162,0.96116046,0.960545149,0.936976243,771,917,945,2331,769,1436,1638,1603,4030,1280,1537,1586,1550,4380,1407,79279,84406,83899,171656,68377,IVZ,4/27/2017,2/23/2017,7/27/2017,33.12,33,34.6,2388.77002,2363.810059,2475.419922,0.003629768,0.043716353,0.010503848,0.03563145,FALSE,TRUE
4/27/2017,2/24/2017,7/27/2017,0.978681798,0.961521118,0.97307529,0.958936173,0.986422459,0.971762578,0.978118948,0.95728814,1321,1671,1672,3313,1352,2212,2835,2939,4558,2180,1688,1930,2095,4111,1792,78927,95401,98472,195542,80793,KO,4/27/2017,2/24/2017,7/27/2017,43.01,41.78,46.12,2388.77002,2367.340088,2475.419922,0.029014891,0.069814049,0.009011598,0.03563145,TRUE,TRUE
4/27/2017,2/24/2017,7/27/2017,0.980693127,0.970254806,0.970178883,0.642829735,0.985725413,0.971026368,0.973719055,0.755071847,443,461,494,1259,482,910,888,919,3580,979,1144,1166,1158,3940,1301,52622,53177,55315,188717,61100,MAA,4/27/2017,2/24/2017,7/27/2017,98,102.05,102.9,2388.77002,2367.340088,2475.419922,-0.040495411,0.048790164,0.009011598,0.03563145,FALSE,TRUE
4/27/2017,2/23/2017,8/2/2017,0.977022453,0.948841857,0.940582073,0.935468274,0.981421931,0.946505059,0.938022598,0.936368968,589,605,580,1870,756,2103,2041,1909,3372,2327,2513,2385,2323,4088,3125,54132,52216,52087,122281,62714,MAT,4/27/2017,2/23/2017,8/2/2017,22.57,25.53,19.62,2388.77002,2363.810059,2477.570068,-0.12323264,-0.140072137,0.010503848,0.036499671,FALSE,FALSE
4/27/2017,1/26/2017,8/2/2017,0.981008233,0.969019297,0.946380847,0.985774372,0.989289336,0.971586348,0.962909562,0.98870418,767,1187,945,796,786,2039,2988,2560,1880,1871,1926,3007,3605,2057,2027,69759,116056,83300,70976,72150,MSFT,4/27/2017,1/26/2017,8/2/2017,68.27,64.27,72.26,2388.77002,2296.679932,2477.570068,0.060377472,0.056800294,0.039314025,0.036499671,TRUE,TRUE
4/27/2017,2/24/2017,8/1/2017,0.885051019,0.85772544,0.858842115,0.858650819,0.966473167,0.950094151,0.951604682,0.951526485,756,934,893,1636,791,2778,3076,3143,6213,3425,2182,2004,2060,3989,4034,81359,85295,86828,173717,96435,NAVI,4/27/2017,2/24/2017,8/1/2017,15.54,15.38,14.85,2388.77002,2367.340088,2476.350098,0.010349381,-0.04541748,0.009011598,0.036007144,TRUE,FALSE
4/27/2017,2/14/2017,7/27/2017,0.989970154,0.974665032,0.977965762,0.960539459,0.995768656,0.985206216,0.985691528,0.970074186,610,646,653,1495,595,3417,3574,3515,4917,3350,3953,4027,4008,5735,3970,73292,77050,77082,129725,71140,PM,4/27/2017,2/14/2017,7/27/2017,110.19,102.58,118.19,2388.77002,2337.580078,2475.419922,0.071563167,0.070087351,0.021662358,0.03563145,TRUE,TRUE
4/27/2017,3/1/2017,7/27/2017,0.989292866,0.976724053,0.978395881,0.966095871,0.993657885,0.97804032,0.979850863,0.961159839,565,584,637,1869,599,962,958,1054,2081,981,1377,1303,1449,3177,1310,48913,50116,52136,119606,47706,PX,4/27/2017,3/1/2017,7/27/2017,125.48,120.36,132.71,2388.77002,2395.959961,2475.419922,0.041659132,0.056019913,-0.003005372,0.03563145,TRUE,TRUE
4/27/2017,2/8/2017,7/27/2017,0.976612396,0.941855269,0.933031555,0.946380812,0.985189271,0.963723941,0.963290161,0.963666388,575,691,721,1166,678,1474,1757,1807,3413,1811,1904,1966,1913,3194,2016,66751,70732,71054,123865,66553,PYPL,4/27/2017,2/8/2017,7/27/2017,47.15,40.88,60.15,2388.77002,2294.669922,2475.419922,0.142693063,0.243507433,0.040189589,0.03563145,TRUE,TRUE
4/27/2017,2/15/2017,7/27/2017,0.921579593,0.919163026,0.920294154,0.907534772,0.951831107,0.948364988,0.949902055,0.938463032,582,603,614,2206,640,1071,999,1032,2699,1035,1645,1568,1580,3974,2272,51054,51945,52414,137806,64220,RTN,4/27/2017,2/15/2017,7/27/2017,156.26,151.96,169.53,2388.77002,2349.25,2475.419922,0.027903958,0.081508616,0.016682469,0.03563145,TRUE,TRUE
4/27/2017,1/5/2017,6/29/2017,0.989826658,0.97322164,0.969819757,0.975055143,0.993335117,0.966913485,0.962799,0.967666167,1194,488,603,625,1200,2463,997,1142,1356,2386,3502,1568,1725,2159,3015,127476,51321,58406,65758,118870,STZ,4/27/2017,1/5/2017,6/29/2017,171.06,146.75,192.79,2388.77002,2269,2419.699951,0.153283913,0.119587141,0.051439392,0.012864948,TRUE,TRUE
4/27/2017,2/9/2017,7/28/2017,0.986431261,0.988759993,0.990179465,0.938637246,0.992789718,0.993996514,0.994801748,0.932576303,257,297,256,1190,201,729,737,750,2203,685,1017,1062,1082,3749,1038,31253,32031,33207,98827,30259,SYK,4/27/2017,2/9/2017,7/28/2017,135.37,123.32,147.8,2388.77002,2307.870117,2472.100098,0.093229167,0.087848238,0.034453526,0.034289434,TRUE,TRUE
4/27/2017,2/22/2017,7/28/2017,0.99063482,0.987057842,0.98685219,0.971902905,0.993646453,0.98821617,0.988286867,0.967085466,1182,1175,1205,3062,1177,2456,2426,2480,5439,2597,2611,2186,2186,5844,2355,85159,83088,85339,194132,82721,UNM,4/27/2017,2/22/2017,7/28/2017,46.85,48.31,49.8,2388.77002,2362.820068,2472.100098,-0.03068757,0.061063975,0.010922748,0.034289434,FALSE,TRUE
4/27/2017,2/3/2017,7/20/2017,0.992371667,0.984594047,0.983862144,0.960763086,0.995055189,0.982020869,0.981699961,0.955259983,273,269,277,1185,248,917,956,970,2132,811,1224,1234,1262,2882,1160,41793,43509,45477,100483,40802,UNP,4/27/2017,2/3/2017,7/20/2017,113.53,108.51,106.14,2388.77002,2297.419922,2473.449951,0.045224785,-0.067308142,0.038991877,0.03483532,TRUE,FALSE
4/27/2017,2/17/2017,7/27/2017,0.977877722,0.95111558,0.978559508,0.96214224,0.98090598,0.954821687,0.983961936,0.96654494,264,312,215,621,205,865,921,753,1521,721,1365,1379,852,1848,826,35277,38137,30495,70357,29481,VRSN,4/27/2017,2/17/2017,7/27/2017,88.53,82.3,101.95,2388.77002,2351.159912,2475.419922,0.07297037,0.141141019,0.015869812,0.03563145,TRUE,TRUE
4/27/2017,2/21/2017,8/3/2017,0.938444477,0.933824328,0.937247058,0.931528273,0.96597215,0.940528138,0.94177298,0.936579049,478,750,814,2063,575,1302,1059,1141,2379,1645,1788,1253,1315,2992,2236,62698,62621,66488,147660,72555,VZ,4/27/2017,2/21/2017,8/3/2017,46.67,49.43,48.61,2388.77002,2365.379883,2472.159912,-0.057455967,0.040727711,0.009839961,0.034313629,FALSE,TRUE
4/28/2017,2/28/2017,7/27/2017,0.944293657,0.876352023,0.879239562,0.831071601,0.976658358,0.928233229,0.93536567,0.879180939,3247,4676,4554,8672,2965,7678,9846,10856,15409,7166,10058,14254,15089,22808,10036,315979,382663,400848,718479,273211,AEP,4/28/2017,2/28/2017,7/27/2017,67.83,66.97,70.67,2384.199951,2363.639893,2475.419922,0.012759817,0.04101658,0.008660859,0.037546429,TRUE,TRUE
4/28/2017,2/13/2017,7/28/2017,0.974009189,0.967429088,0.965540253,0.964092512,0.98262479,0.972497526,0.971471748,0.963332438,405,425,450,1456,427,1127,1138,1137,2489,1155,1487,1563,1581,3559,1513,75189,79257,79830,138624,69338,AJG,4/28/2017,2/13/2017,7/28/2017,55.81,55.55,59.41,2384.199951,2328.25,2472.100098,0.004669549,0.062509498,0.023746705,0.036204414,FALSE,TRUE
4/28/2017,2/10/2017,7/28/2017,0.97647774,0.820635571,0.970803888,0.954823483,0.989603249,0.899111266,0.982169778,0.962079246,345,544,340,704,362,1024,1676,868,2221,1019,1194,2891,1024,2388,1265,40871,64374,41007,90283,43971,AMZN,4/28/2017,2/10/2017,7/28/2017,924.99,827.46,1020.04,2384.199951,2316.100098,2472.100098,0.111422159,0.097814195,0.028978839,0.036204414,TRUE,TRUE
4/28/2017,1/27/2017,7/28/2017,0.978801669,0.9700793,0.961874929,0.982100867,0.985001163,0.975223623,0.959811334,0.982419413,461,499,764,420,433,1351,1568,2091,1381,1333,1686,1870,2547,2089,1739,59255,61898,98540,59282,56920,BEN,4/28/2017,1/27/2017,7/28/2017,43.11,40.32,44.69,2384.199951,2294.689941,2472.100098,0.066907365,0.035994774,0.038265885,0.036204414,TRUE,FALSE
4/28/2017,2/10/2017,7/28/2017,0.971043765,0.965360067,0.964779454,0.948017665,0.981053272,0.975457163,0.976660585,0.95196306,212,207,219,745,259,497,494,497,1566,581,839,848,864,2168,979,33029,32842,33815,88772,33847,CERN,4/28/2017,2/10/2017,7/28/2017,64.745,51.5,64.6,2384.199951,2316.100098,2472.100098,0.22887467,-0.002242067,0.028978839,0.036204414,TRUE,FALSE
4/28/2017,2/23/2017,7/21/2017,0.981720706,0.96922003,0.97296417,0.953190937,0.988587867,0.976093878,0.980036517,0.956403879,632,674,738,1932,630,1565,1676,1741,3204,1429,1313,1331,1470,3106,1223,42950,45460,47277,113503,43159,CL,4/28/2017,2/23/2017,7/21/2017,72.04,74.44,73.27,2384.199951,2363.810059,2472.540039,-0.032771911,0.016929728,0.008588869,0.03638236,FALSE,FALSE
4/28/2017,2/15/2017,7/31/2017,0.992617115,0.980352728,0.980625245,0.966151993,0.995221108,0.980891419,0.982703048,0.961077645,734,870,974,2430,743,2289,2686,2661,5631,2490,1802,1841,1935,5060,1984,81115,87643,89884,201195,83921,CMA,4/28/2017,2/15/2017,7/31/2017,70.7,73.24,72.31,2384.199951,2349.25,2470.300049,-0.035296147,0.022516859,0.014767489,0.035476003,FALSE,FALSE
4/28/2017,2/27/2017,7/28/2017,0.956847817,0.986713986,0.988398357,0.958729643,0.967299917,0.989887668,0.991863133,0.951552769,288,254,267,1430,276,647,609,639,2421,648,1744,1227,1319,2752,1312,42860,38394,40611,112160,39917,COG,4/28/2017,2/27/2017,7/28/2017,23.24,22.17,25.5,2384.199951,2369.75,2472.100098,0.047134908,0.09280352,0.006079153,0.036204414,TRUE,TRUE
4/28/2017,2/17/2017,8/2/2017,0.983196177,0.972155451,0.973912372,0.50039915,0.988318959,0.976711523,0.977969834,0.566972457,296,372,379,3011,352,819,1025,1031,2316,839,916,1031,1039,2460,1116,41437,48543,48665,147212,47739,DRE,4/28/2017,2/17/2017,8/2/2017,27.73,25.21,28.9,2384.199951,2351.159912,2477.570068,0.095274118,0.041326735,0.013954832,0.038414651,TRUE,TRUE
4/28/2017,2/17/2017,7/28/2017,0.92942649,0.975271405,0.977727357,0.966698325,0.935856685,0.981150927,0.983828623,0.968521712,663,459,461,1536,465,1379,922,928,2722,1004,2292,1315,1373,3190,1558,60757,43900,44910,111609,47405,EW,4/28/2017,2/17/2017,7/28/2017,109.67,89.74,115.51,2384.199951,2351.159912,2472.100098,0.200559256,0.05188125,0.013954832,0.036204414,TRUE,TRUE
4/28/2017,2/10/2017,7/28/2017,0.965818131,0.953561905,0.960948727,0.941333404,0.982667135,0.973696867,0.97705948,0.955179931,383,485,486,1351,356,1333,1688,1407,3749,1221,1519,1819,1747,4745,1650,55322,63801,62911,152597,48480,EXPE,4/28/2017,2/10/2017,7/28/2017,133.72,122.65,159.5,2384.199951,2316.100098,2472.100098,0.086413291,0.176295861,0.028978839,0.036204414,TRUE,TRUE
4/28/2017,2/7/2017,7/25/2017,0.774101831,0.75840894,0.757601812,0.756967261,0.898099133,0.875868185,0.875299464,0.877095995,462,453,468,1623,665,2276,2446,2602,4013,4032,2612,2131,2252,3688,4233,57059,57436,59685,135751,91124,GM,4/28/2017,2/7/2017,7/25/2017,34.64,35.1,35.57,2384.199951,2293.080078,2477.129883,-0.013192047,0.026493502,0.038967692,0.038236967,FALSE,FALSE
4/28/2017,2/8/2017,7/28/2017,0.841900444,0.822557183,0.821987688,0.813164429,0.91929494,0.874985651,0.873253423,0.865375276,1255,956,1050,2422,1223,3340,2313,2346,4255,2604,5854,2232,2266,4533,5767,121455,77307,79392,161977,103187,GT,4/28/2017,2/8/2017,7/28/2017,36.23,32.13,32.51,2384.199951,2294.669922,2472.100098,0.120097332,-0.108339771,0.038274609,0.036204414,TRUE,FALSE
4/28/2017,2/7/2017,7/28/2017,0.966587035,0.959055973,0.964864911,0.951137621,0.975381194,0.971995527,0.974308583,0.947343848,196,288,273,1082,260,1540,1793,1653,2738,1152,1429,1662,1625,2979,1336,35481,41249,39682,88921,33138,HAL,4/28/2017,2/7/2017,7/28/2017,45.88,54.88,42.93,2384.199951,2293.080078,2472.100098,-0.179119691,-0.06645841,0.038967692,0.036204414,FALSE,FALSE
4/28/2017,2/22/2017,7/31/2017,0.985627505,0.980003745,0.983343401,0.978636149,0.989734455,0.982058643,0.984342248,0.978702016,1367,1807,1774,2667,1207,4304,5002,4930,5634,3603,3016,3502,3851,4996,3028,129552,144911,156961,215026,116233,HBAN,4/28/2017,2/22/2017,7/31/2017,12.854,14.19,13.25,2384.199951,2362.820068,2470.300049,-0.098882444,0.030342505,0.009007768,0.035476003,FALSE,FALSE
4/28/2017,2/21/2017,7/28/2017,0.985327916,0.964454529,0.966729631,0.972046146,0.990784182,0.969223489,0.971951146,0.974997376,757,882,893,1794,773,1617,1472,1396,2671,1655,1976,1502,1568,3248,2194,66281,61824,63018,123553,67359,HSY,4/28/2017,2/21/2017,7/28/2017,108.2,108.48,106.07,2384.199951,2365.379883,2472.100098,-0.002584458,-0.019882113,0.007924982,0.036204414,FALSE,FALSE
4/28/2017,2/17/2017,8/1/2017,0.980830911,0.965911534,0.969098348,0.948002114,0.989270889,0.97074971,0.975498439,0.94502467,453,540,545,1231,417,756,824,851,2323,699,1223,1239,1371,2695,1145,47163,50615,52016,123831,47203,IDXX,4/28/2017,2/17/2017,8/1/2017,167.73,142.23,154.68,2384.199951,2351.159912,2476.350098,0.164910078,-0.080997077,0.013954832,0.037922124,TRUE,FALSE
4/28/2017,2/23/2017,7/28/2017,0.970706521,0.963513092,0.965318306,0.935011359,0.979850583,0.973480605,0.975018963,0.942621466,139,144,146,352,129,277,282,280,898,299,648,654,662,1460,553,20859,21735,22006,48250,20352,JBHT,4/28/2017,2/23/2017,7/28/2017,89.66,97.31,90.37,2384.199951,2363.810059,2472.100098,-0.08187702,0.007887615,0.008588869,0.036204414,FALSE,FALSE
4/28/2017,2/27/2017,7/28/2017,0.966705477,0.962556538,0.963669653,0.860335914,0.975206301,0.971882771,0.972492331,0.908830341,332,480,508,2474,404,621,744,931,3287,530,1111,1233,1317,4060,954,41400,49512,53760,169157,44426,KIM,4/28/2017,2/27/2017,7/28/2017,20.29,24.45,20.41,2384.199951,2369.75,2472.100098,-0.186502062,0.005896823,0.006079153,0.036204414,FALSE,FALSE
4/28/2017,1/27/2017,8/4/2017,0.987522747,0.97095976,0.986919917,0.986687243,0.993413707,0.968932207,0.98589878,0.98515067,951,1539,806,849,880,2415,3283,2192,2191,2081,2320,3045,2111,2141,2019,94897,130369,84959,86690,86624,KLAC,4/28/2017,1/27/2017,8/4/2017,98.22,86.16,88.83,2384.199951,2294.689941,2476.830078,0.131003828,-0.10048543,0.038265885,0.03811593,TRUE,FALSE
4/28/2017,2/27/2017,8/2/2017,0.970260333,0.978038705,0.977634489,0.956021405,0.976799065,0.980345523,0.980420979,0.954598951,612,621,694,2412,703,1728,1617,1614,3575,1740,2212,2081,2163,4516,2659,61571,59403,61298,152205,64626,LH,4/28/2017,2/27/2017,8/2/2017,140.15,142.82,159.85,2384.199951,2369.75,2477.570068,-0.018871819,0.131522598,0.006079153,0.038414651,FALSE,TRUE
4/28/2017,2/17/2017,7/28/2017,0.98666117,0.975166936,0.982169711,0.95126946,0.993037348,0.985670014,0.990952505,0.964640862,649,724,725,2135,745,1490,1599,1675,3517,1565,1462,1554,1683,3784,1661,59298,62912,64767,159940,64063,LYB,4/28/2017,2/17/2017,7/28/2017,84.76,92.91,89.89,2384.199951,2351.159912,2472.100098,-0.091807549,0.058762967,0.013954832,0.036204414,FALSE,TRUE
4/28/2017,2/24/2017,7/28/2017,0.979803836,0.970049039,0.960827232,0.949579775,0.988214567,0.974702611,0.963249712,0.952881775,863,908,850,2405,941,1670,1571,1399,3240,1928,1863,1664,1472,3586,1873,69343,65761,61589,135396,71544,MMC,4/28/2017,2/24/2017,7/28/2017,74.13,73.51,78.68,2384.199951,2367.340088,2472.100098,0.008398857,0.059568685,0.007096619,0.036204414,TRUE,TRUE
4/28/2017,2/17/2017,7/28/2017,0.981120705,0.973629035,0.972612481,0.955761417,0.988192835,0.978642946,0.978953193,0.954097043,402,417,440,1262,404,1120,1117,1319,2757,1099,1339,1360,1395,2741,1209,42915,43298,46181,109000,41142,NOV,4/28/2017,2/17/2017,7/28/2017,34.97,39.31,33.11,2384.199951,2351.159912,2472.100098,-0.116988388,-0.0546552,0.013954832,0.036204414,FALSE,FALSE
4/28/2017,2/27/2017,7/28/2017,0.970252761,0.945784475,0.948940519,0.933504674,0.988264536,0.959087444,0.960832781,0.943241702,1463,1846,1754,3598,1677,3056,3885,3851,6185,3407,3157,3794,3419,6888,3319,135799,155520,156825,290579,151731,PEG,4/28/2017,2/27/2017,7/28/2017,44.05,45.61,44.96,2384.199951,2369.75,2472.100098,-0.034801638,0.020447853,0.006079153,0.036204414,FALSE,FALSE
4/28/2017,2/23/2017,8/1/2017,0.91877778,0.949900174,0.950607105,0.919152388,0.940848397,0.9655813,0.966658645,0.930111783,543,427,463,1145,392,1554,1111,1147,3205,1151,2472,1301,1285,4043,1157,65135,55349,54945,135574,48631,RCL,4/28/2017,2/23/2017,8/1/2017,106.6,95.53,116.87,2384.199951,2363.810059,2476.350098,0.109643177,0.091978694,0.008588869,0.037922124,TRUE,TRUE
4/28/2017,1/25/2017,8/4/2017,0.970146215,0.983473914,0.214823672,0.984112096,0.965261781,0.983702072,0.372532109,0.984447649,615,178,57,180,191,1786,527,134,728,731,2202,1060,85,1267,1282,80752,38652,8189,43947,44021,RMD,4/28/2017,1/25/2017,8/4/2017,67.99,69.85,75.09,2384.199951,2298.370117,2476.830078,-0.02698945,0.099326759,0.036663391,0.03811593,FALSE,TRUE
4/28/2017,2/17/2017,7/28/2017,0.990534703,0.980552794,0.977762518,0.965193525,0.994519096,0.978987077,0.977569747,0.960386923,332,369,404,1573,468,1246,1300,1384,3506,1343,1582,1639,1689,3225,1706,57540,59498,62514,140669,63023,RSG,4/28/2017,2/17/2017,7/28/2017,62.99,60.75,64.3,2384.199951,2351.159912,2472.100098,0.036208901,0.020583648,0.013954832,0.036204414,TRUE,FALSE
4/28/2017,1/26/2017,8/4/2017,0.965807149,0.95698967,0.977539336,0.973697653,0.976432902,0.960884446,0.983066326,0.980105003,476,1121,422,431,394,1526,2999,1319,1534,1459,2158,3177,1808,2363,1914,60698,115038,53484,64774,60496,STX,4/28/2017,1/26/2017,8/4/2017,42.13,43.9,33.43,2384.199951,2296.679932,2476.830078,-0.041154244,-0.231306376,0.037399046,0.03811593,FALSE,FALSE
4/28/2017,2/9/2017,7/28/2017,0.985680104,0.976791492,0.97552947,0.960289905,0.989837642,0.976047998,0.974840071,0.95421531,771,806,889,2433,730,1952,2082,2157,3314,1554,2325,2402,2600,4913,2029,61389,64344,69708,150227,58044,UTX,4/28/2017,2/9/2017,7/28/2017,118.99,110.09,118.87,2384.199951,2307.870117,2472.100098,0.077741243,-0.001008997,0.032538546,0.036204414,TRUE,FALSE
